 69.189357 -62.077198 -1.742
258.661911  14.390372 -1.392
213.915334  19.182194 -1.342
 68.980174  16.509201 -1.185
187.791408 -57.113186 -1.084
340.666803 -46.884556 -1.063
207.258307 -28.367624 -0.827
219.899707 -60.835274 -0.544
345.943512  28.082781 -0.522
101.286999 -16.715742 -0.481
202.428217 -23.280968 -0.404
 79.172432  45.997925 -0.339
 95.987890 -52.695599 -0.259
108.384543 -44.639828 -0.153
 17.432979  35.620499 -0.047
247.160503  41.881664 -0.045
 95.740094  22.513628 -0.002
125.628445 -59.509468  0.123
 46.294078  38.840107  0.131
283.833776  43.946201  0.172
 34.836726  -2.977594  0.178
 93.719456  22.506786  0.183
 45.570011   4.089621  0.188
146.889538  11.428794  0.190
335.685220 -45.947891  0.195
137.661696  30.963114  0.200
211.332788 -76.796776  0.234
216.048478  25.704006  0.249
207.361445 -34.450733  0.332
136.999051 -43.432552  0.371
114.825230   5.224955  0.412
317.382516  68.490799  0.414
222.676495  74.155548  0.415
274.406802 -36.761612  0.486
143.060818 -62.788860  0.547
306.980011 -28.260984  0.547
198.518224  -2.806959  0.554
252.166231 -69.027740  0.560
165.931874  61.750954  0.570
325.876894  58.780018  0.584
226.017619 -25.281921  0.589
116.328824  28.026127  0.595
326.632727  -2.212779  0.614
141.896859  -8.658575  0.654
269.151558  51.488831  0.665
300.436381 -59.375881  0.697
298.808313 -59.195518  0.710
324.010358  45.374565  0.713
 31.793286  23.462421  0.714
 49.879126 -21.757898  0.720
154.993208  19.841389  0.731
279.234723  38.783691  0.733
184.392771 -67.960701  0.747
 77.845261 -11.849058  0.750
355.955830 -15.284547  0.755
243.586411  -3.694277  0.779
240.663248  47.240280  0.787
326.046448   9.875061  0.793
193.900793   3.397427  0.797
283.626157  36.898643  0.798
155.582325  41.499466  0.802
301.730112 -27.224884  0.825
335.006818 -80.439667  0.829
109.285604 -37.097507  0.872
 74.248490  33.166080  0.879
 30.974901  42.329754  0.892
 59.507396 -13.508624  1.013
224.395891  65.932571  1.019
140.263971  34.392563  1.030
 56.809415 -74.238991  1.071
359.603637  51.388626  1.073
177.163435 -35.986874  1.076
297.641369  32.914139  1.078
165.141020 -18.324903  1.083
 78.634450  -8.201676  1.116
 43.951934  18.331625  1.140
337.439225 -43.749126  1.152
 89.983801  45.936787  1.155
 29.684683  45.435326  1.159
296.564906  10.613217  1.186
234.117459  15.101341  1.218
 10.126872  56.537365  1.221
297.695778   8.868339  1.223
309.478016  18.268562  1.255
302.941207 -59.936832  1.257
195.658220   5.185647  1.269
 10.897348 -17.986601  1.280
300.664474 -27.709867  1.302
 83.053200  18.594280  1.303
211.670717 -36.369831  1.313
188.726779 -67.756950  1.317
254.654986 -55.990135  1.319
252.540952 -34.293205  1.332
343.153528  -7.579808  1.333
164.006108   6.185454  1.344
245.086581 -78.695801  1.345
 28.411450 -46.302670  1.362
204.999138 -49.949936  1.372
142.805412 -57.034306  1.379
 73.133260  14.250739  1.393
  5.442790 -20.058107  1.406
275.248445 -29.828133  1.415
322.187191 -69.505371  1.421
279.587986   8.834189  1.437
221.524722  15.131748  1.447
105.429752 -27.934772  1.448
187.587623   4.416397  1.454
261.324841 -55.529942  1.455
 57.380448  65.525940  1.477
  6.570812 -42.306011  1.489
334.625407 -60.259594  1.505
112.307669 -43.301506  1.509
 22.091362 -43.318188  1.521
  0.490031  -6.014098  1.533
296.846949  18.534288  1.542
129.973053 -17.302998  1.550
311.552782  33.970230  1.551
112.048398  45.990597  1.560
221.246890  27.074244  1.560
353.367069  22.498901  1.560
214.142922 -59.913631  1.562
 60.224174 -62.159245  1.581
106.307530 -35.939869  1.584
 76.365284 -22.371054  1.590
190.088727  55.846565  1.593
